 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	I1: VWD 1, Signal A	Time

 2.41710E+1	-6.98186E+0	 08:38:54:08	
 2.41877E+1	-7.06352E+0	 08:38:55:08	
 2.42043E+1	-7.09268E+0	 08:38:56:08	
 2.42210E+1	-7.09317E+0	 08:38:57:08	
 2.42377E+1	-7.07287E+0	 08:38:58:08	
 2.42543E+1	-7.08156E+0	 08:38:59:08	
 2.42710E+1	-7.09163E+0	 08:39:00:08	
 2.42877E+1	-7.06941E+0	 08:39:01:08	
 2.43043E+1	-7.09399E+0	 08:39:02:08	
 2.43210E+1	-7.14529E+0	 08:39:03:08	
 2.43377E+1	-7.13188E+0	 08:39:04:08	
 2.43543E+1	-7.09578E+0	 08:39:05:08	
 2.43710E+1	-7.12228E+0	 08:39:06:08	
 2.43877E+1	-7.16806E+0	 08:39:07:08	
 2.44043E+1	-7.18842E+0	 08:39:08:08	
 2.44210E+1	-7.21373E+0	 08:39:09:08	
 2.44377E+1	-7.22829E+0	 08:39:10:08	
 2.44543E+1	-7.20237E+0	 08:39:11:08	
 2.44710E+1	-7.22428E+0	 08:39:12:08	
 2.44877E+1	-7.28047E+0	 08:39:13:08	
 2.45043E+1	-7.26159E+0	 08:39:14:08	
 2.45210E+1	-7.20950E+0	 08:39:15:08	
 2.45377E+1	-7.24704E+0	 08:39:16:08	
 2.45543E+1	-7.29879E+0	 08:39:17:08	
 2.45710E+1	-7.29455E+0	 08:39:18:08	
 2.45877E+1	-7.25355E+0	 08:39:19:08	
 2.46043E+1	-7.19142E+0	 08:39:20:08	
 2.46210E+1	-7.18619E+0	 08:39:21:08	
 2.46377E+1	-7.22979E+0	 08:39:22:08	
 2.46543E+1	-7.25420E+0	 08:39:23:08	
 2.46710E+1	-7.27027E+0	 08:39:24:08	
 2.46877E+1	-7.29970E+0	 08:39:25:08	
 2.47043E+1	-7.30532E+0	 08:39:26:08	
 2.47210E+1	-7.29428E+0	 08:39:27:08	
 2.47377E+1	-7.28733E+0	 08:39:28:08	
 2.47543E+1	-7.30424E+0	 08:39:29:08	
 2.47710E+1	-7.32645E+0	 08:39:30:08	
 2.47877E+1	-7.34182E+0	 08:39:31:08	
 2.48043E+1	-7.36749E+0	 08:39:32:08	
 2.48210E+1	-7.37463E+0	 08:39:33:08	
 2.48377E+1	-7.37239E+0	 08:39:34:08	
 2.48543E+1	-7.38063E+0	 08:39:35:08	
 2.48710E+1	-7.40802E+0	 08:39:36:08	
 2.48877E+1	-7.43557E+0	 08:39:37:08	
 2.49043E+1	-7.40972E+0	 08:39:38:08	
 2.49210E+1	-7.36650E+0	 08:39:39:08	
 2.49377E+1	-7.38057E+0	 08:39:40:08	
 2.49543E+1	-7.39390E+0	 08:39:41:08	
 2.49710E+1	-7.36075E+0	 08:39:42:08	
 2.49877E+1	-7.36565E+0	 08:39:43:08	
 2.50043E+1	-7.40241E+0	 08:39:44:08	
 2.50210E+1	-7.42986E+0	 08:39:45:08	
 2.50377E+1	-7.45279E+0	 08:39:46:08	
 2.50543E+1	-7.45347E+0	 08:39:47:08	
 2.50710E+1	-7.41612E+0	 08:39:48:08	
 2.50877E+1	-7.38473E+0	 08:39:49:08	
 2.51043E+1	-7.38997E+0	 08:39:50:08	
 2.51210E+1	-7.44608E+0	 08:39:51:08	
 2.51377E+1	-7.47443E+0	 08:39:52:08	
 2.51543E+1	-7.44064E+0	 08:39:53:08	
 2.51710E+1	-7.47252E+0	 08:39:54:08	
 2.51877E+1	-7.54056E+0	 08:39:55:08	
 2.52043E+1	-7.55872E+0	 08:39:56:08	
 2.52210E+1	-7.55485E+0	 08:39:57:08	
 2.52377E+1	-7.52993E+0	 08:39:58:08	
 2.52543E+1	-7.51869E+0	 08:39:59:08	
 2.52710E+1	-7.52278E+0	 08:40:00:08	
 2.52877E+1	-7.50566E+0	 08:40:01:08	
 2.53043E+1	-7.49890E+0	 08:40:02:08	
 2.53210E+1	-7.51686E+0	 08:40:03:08	
 2.53377E+1	-7.53709E+0	 08:40:04:08	
 2.53543E+1	-7.57104E+0	 08:40:05:08	
 2.53710E+1	-7.58124E+0	 08:40:06:08	
 2.53877E+1	-7.54058E+0	 08:40:07:08	
 2.54043E+1	-7.51643E+0	 08:40:08:08	
 2.54210E+1	-7.52510E+0	 08:40:09:08	
 2.54377E+1	-7.52011E+0	 08:40:10:08	
 2.54543E+1	-7.50224E+0	 08:40:11:08	
 2.54710E+1	-7.52463E+0	 08:40:12:08	
 2.54877E+1	-7.53090E+0	 08:40:13:08	
 2.55043E+1	-7.49242E+0	 08:40:14:08	
 2.55210E+1	-7.51245E+0	 08:40:15:08	
 2.55377E+1	-7.59613E+0	 08:40:16:08	
 2.55543E+1	-7.66434E+0	 08:40:17:08	
 2.55710E+1	-7.68593E+0	 08:40:18:08	
 2.55877E+1	-7.66995E+0	 08:40:19:08	
 2.56043E+1	-7.63909E+0	 08:40:20:08	
 2.56210E+1	-7.61642E+0	 08:40:21:08	
 2.56377E+1	-7.64542E+0	 08:40:22:08	
 2.56543E+1	-7.68756E+0	 08:40:23:08	
 2.56710E+1	-7.67550E+0	 08:40:24:08	
 2.56877E+1	-7.63524E+0	 08:40:25:08	
 2.57043E+1	-7.61208E+0	 08:40:26:08	
 2.57210E+1	-7.67746E+0	 08:40:27:08	
 2.57377E+1	-7.74068E+0	 08:40:28:08	
 2.57543E+1	-7.65129E+0	 08:40:29:08	
 2.57710E+1	-7.51946E+0	 08:40:30:08	
 2.57877E+1	-7.51970E+0	 08:40:31:08	
 2.58043E+1	-7.56035E+0	 08:40:32:08	
 2.58210E+1	-7.54754E+0	 08:40:33:08	
 2.58377E+1	-7.52008E+0	 08:40:34:08	
 2.58543E+1	-7.51807E+0	 08:40:35:08	
 2.58710E+1	-7.55448E+0	 08:40:36:08	
 2.58877E+1	-7.61852E+0	 08:40:37:08	
 2.59043E+1	-7.62374E+0	 08:40:38:08	
 2.59210E+1	-7.58857E+0	 08:40:39:08	
 2.59377E+1	-7.55171E+0	 08:40:40:08	
 2.59543E+1	-7.56132E+0	 08:40:41:08	
 2.59710E+1	-7.57350E+0	 08:40:42:08	
 2.59877E+1	-7.52436E+0	 08:40:43:08	
 2.60043E+1	-7.48968E+0	 08:40:44:08	
 2.60210E+1	-7.52502E+0	 08:40:45:08	
 2.60377E+1	-7.53613E+0	 08:40:46:08	
 2.60543E+1	-7.50349E+0	 08:40:47:08	
 2.60710E+1	-7.48909E+0	 08:40:48:08	
 2.60877E+1	-7.50900E+0	 08:40:49:08	
 2.61043E+1	-7.51124E+0	 08:40:50:08	
 2.61210E+1	-7.47864E+0	 08:40:51:08	
 2.61377E+1	-7.46294E+0	 08:40:52:08	
 2.61543E+1	-7.48685E+0	 08:40:53:08	
 2.61710E+1	-7.52075E+0	 08:40:54:08	
 2.61877E+1	-7.53358E+0	 08:40:55:08	
 2.62043E+1	-7.53230E+0	 08:40:56:08	
 2.62210E+1	-7.49072E+0	 08:40:57:08	
 2.62377E+1	-7.46737E+0	 08:40:58:08	
 2.62543E+1	-7.49764E+0	 08:40:59:08	
 2.62710E+1	-7.50005E+0	 08:41:00:08	
 2.62877E+1	-7.43932E+0	 08:41:01:08	
 2.63043E+1	-7.41595E+0	 08:41:02:08	
 2.63210E+1	-7.44331E+0	 08:41:03:08	
 2.63377E+1	-7.43442E+0	 08:41:04:08	
 2.63543E+1	-7.43478E+0	 08:41:05:08	
 2.63710E+1	-7.45951E+0	 08:41:06:08	
 2.63877E+1	-7.48033E+0	 08:41:07:08	
 2.64043E+1	-7.47119E+0	 08:41:08:08	
 2.64210E+1	-7.46174E+0	 08:41:09:08	
 2.64377E+1	-7.46624E+0	 08:41:10:08	
 2.64543E+1	-7.43631E+0	 08:41:11:08	
 2.64710E+1	-7.39220E+0	 08:41:12:08	
 2.64877E+1	-7.38215E+0	 08:41:13:08	
 2.65043E+1	-7.39429E+0	 08:41:14:08	
 2.65210E+1	-7.39642E+0	 08:41:15:08	
 2.65377E+1	-7.42262E+0	 08:41:16:08	
 2.65543E+1	-7.47298E+0	 08:41:17:08	
 2.65710E+1	-7.46416E+0	 08:41:18:08	
